customer_id,status
14007,Processing
8437,Processing
7086,Pending
6174,Pending
6607,Processing
19216,Pending
9893,Cancelled
11474,Shipped
15874,Shipped
11784,Cancelled
2575,Cancelled
8953,Processing
19258,Pending
2239,Shipped
9950,Cancelled
7557,Processing
6571,Cancelled
4781,Pending
8375,Delivered
2680,Cancelled
10285,Cancelled
15696,Delivered
9653,Delivered
17589,Shipped
16991,Processing
10076,Cancelled
7966,Cancelled
9703,Pending
16845,Pending
8074,Pending
2348,Pending
6007,Delivered
5992,Shipped
225,Delivered
10025,Cancelled
11007,Cancelled
16004,Delivered
9404,Processing
13298,Shipped
1899,Cancelled
18456,Delivered
18841,Pending
2656,Shipped
13365,Cancelled
220,Cancelled
19578,Shipped
16319,Cancelled
10326,Processing
7094,Cancelled
4649,Delivered
18886,Delivered
6713,Cancelled
14017,Delivered
6045,Cancelled
14360,Pending
13463,Delivered
3993,Pending
8213,Delivered
16628,Processing
12898,Delivered
17304,Processing
12492,Shipped
314,Delivered
2872,Cancelled
1397,Processing
7431,Pending
3012,Pending
8826,Shipped
16281,Cancelled
15707,Pending
10358,Pending
17487,Delivered
120,Pending
5371,Pending
7825,Delivered
4982,Shipped
19547,Processing
6192,Shipped
17175,Cancelled
9474,Shipped
4957,Cancelled
18989,Delivered
3568,Pending
6465,Delivered
9884,Cancelled
6947,Cancelled
7601,Shipped
1806,Cancelled
2981,Pending
3737,Cancelled
15119,Cancelled
299,Processing
5428,Shipped
17553,Delivered
10189,Cancelled
12201,Cancelled
9350,Processing
105,Cancelled
12035,Pending
3084,Pending
34,Cancelled
9327,Processing
9426,Pending
16387,Pending
50,Shipped
16141,Pending
11965,Processing
13752,Shipped
15991,Delivered
2090,Cancelled
2861,Delivered
9655,Delivered
10119,Pending
9359,Cancelled
18039,Cancelled
4156,Shipped
3913,Delivered
19371,Pending
12059,Shipped
2680,Processing
16844,Processing
7154,Processing
12315,Shipped
13612,Processing
2840,Shipped
4184,Shipped
11320,Delivered
6778,Processing
9921,Shipped
15276,Cancelled
18639,Delivered
1570,Cancelled
7912,Delivered
7552,Shipped
14845,Cancelled
1113,Processing
10466,Cancelled
12852,Shipped
12485,Processing
14110,Cancelled
1960,Processing
3745,Cancelled
15463,Delivered
18175,Processing
6433,Cancelled
1786,Delivered
3029,Processing
6637,Shipped
12535,Processing
1965,Processing
3188,Processing
6094,Delivered
16669,Pending
2909,Delivered
7679,Shipped
12819,Delivered
13520,Delivered
16909,Delivered
17601,Cancelled
9214,Processing
3314,Shipped
8907,Delivered
8214,Processing
10773,Shipped
16289,Delivered
7366,Shipped
7761,Pending
4122,Delivered
10221,Cancelled
9128,Shipped
11372,Pending
5285,Processing
611,Cancelled
7303,Shipped
8852,Delivered
10496,Shipped
7702,Processing
7334,Pending
19782,Pending
13000,Cancelled
16968,Shipped
14052,Shipped
19406,Processing
1513,Processing
11483,Cancelled
1552,Delivered
9378,Delivered
587,Cancelled
10949,Cancelled
17968,Pending
8516,Pending
12368,Cancelled
11485,Processing
10811,Cancelled
3174,Processing
4360,Delivered
10464,Cancelled
7616,Pending
878,Shipped
15152,Cancelled
9097,Pending
12140,Processing
12286,Processing
18823,Cancelled
13194,Cancelled
11812,Shipped
18191,Processing
3663,Cancelled
19246,Shipped
5214,Delivered
12650,Cancelled
16411,Shipped
8611,Delivered
16859,Shipped
13349,Processing
17490,Processing
8524,Delivered
14569,Processing
12155,Delivered
663,Processing
14273,Shipped
6485,Processing
439,Shipped
14185,Processing
18646,Processing
6877,Pending
5830,Processing
10662,Shipped
10565,Shipped
5473,Pending
5969,Cancelled
17917,Delivered
7520,Pending
8209,Shipped
17751,Cancelled
15097,Shipped
10465,Cancelled
4947,Delivered
10030,Delivered
19175,Shipped
12805,Processing
6812,Processing
12325,Processing
13509,Processing
2762,Pending
15390,Pending
1138,Cancelled
9505,Shipped
19110,Pending
2926,Processing
17634,Delivered
9973,Processing
6705,Cancelled
14473,Cancelled
17390,Processing
2597,Delivered
14631,Processing
7787,Processing
16496,Pending
8622,Delivered
14381,Cancelled
13062,Pending
14428,Pending
14813,Pending
682,Cancelled
18071,Cancelled
16247,Delivered
8664,Pending
4601,Pending
17705,Processing
19144,Delivered
11857,Pending
629,Cancelled
16961,Pending
19452,Shipped
942,Processing
12992,Pending
5856,Shipped
1281,Pending
8299,Processing
6639,Cancelled
6638,Cancelled
5067,Delivered
5738,Processing
13839,Processing
14629,Processing
8717,Delivered
18680,Processing
16945,Processing
16478,Shipped
8683,Cancelled
11652,Shipped
12684,Pending
14997,Shipped
11284,Cancelled
11416,Pending
17710,Cancelled
8805,Pending
11089,Pending
16013,Processing
12556,Processing
18313,Processing
8045,Delivered
2231,Shipped
218,Pending
18168,Cancelled
8218,Processing
18854,Shipped
5563,Delivered
1726,Shipped
6765,Delivered
12556,Delivered
9141,Shipped
18708,Pending
16616,Cancelled
4464,Cancelled
10060,Cancelled
6849,Cancelled
14665,Processing
7568,Processing
5742,Processing
11260,Shipped
6606,Processing
18234,Shipped
5144,Delivered
6071,Processing
11701,Pending
8106,Pending
2219,Shipped
5254,Processing
5602,Pending
19819,Pending
16372,Pending
2644,Shipped
10140,Delivered
4785,Processing
14433,Shipped
3850,Cancelled
6022,Cancelled
19318,Delivered
6781,Delivered
5376,Shipped
11047,Cancelled
9306,Processing
5056,Pending
5755,Pending
6361,Delivered
10845,Cancelled
10142,Cancelled
8237,Processing
9680,Delivered
16306,Processing
6481,Delivered
19079,Cancelled
14130,Processing
14159,Pending
17707,Delivered
15922,Delivered
9722,Cancelled
12001,Pending
10373,Processing
2749,Cancelled
491,Pending
12245,Pending
2672,Cancelled
4722,Processing
1909,Cancelled
1721,Processing
1425,Cancelled
2443,Shipped
10560,Delivered
3603,Shipped
16335,Delivered
1386,Processing
15786,Shipped
14752,Processing
3688,Cancelled
13918,Processing
18477,Shipped
2859,Pending
4509,Cancelled
19808,Processing
14747,Delivered
6363,Delivered
6315,Delivered
714,Delivered
17834,Pending
1708,Pending
6481,Cancelled
7315,Pending
3941,Shipped
8674,Delivered
11271,Processing
4581,Processing
15400,Shipped
11299,Delivered
16362,Delivered
3645,Processing
2431,Delivered
19265,Shipped
17681,Pending
797,Shipped
12846,Processing
13384,Processing
2880,Cancelled
13463,Processing
2668,Delivered
12743,Cancelled
6279,Pending
16961,Shipped
17975,Processing
18655,Cancelled
3177,Shipped
14755,Shipped
9451,Processing
12276,Processing
4029,Cancelled
9467,Processing
11926,Pending
16189,Processing
3626,Pending
4534,Cancelled
44,Processing
18735,Pending
4318,Delivered
7388,Delivered
4865,Processing
834,Delivered
5642,Processing
16512,Cancelled
4071,Delivered
3504,Cancelled
17960,Delivered
6281,Delivered
17976,Shipped
1859,Pending
6840,Processing
16920,Shipped
7304,Delivered
12057,Shipped
17468,Shipped
12944,Shipped
4164,Cancelled
6635,Processing
7606,Shipped
17668,Delivered
4997,Pending
18954,Pending
11136,Shipped
1069,Pending
18185,Delivered
8527,Cancelled
13748,Delivered
1929,Shipped
19431,Pending
5213,Delivered
14060,Delivered
3019,Cancelled
606,Delivered
11372,Processing
10823,Processing
7448,Delivered
3203,Shipped
3917,Cancelled
5383,Delivered
2688,Delivered
2965,Pending
15508,Shipped
19829,Cancelled
18362,Pending
12294,Delivered
3661,Cancelled
13569,Shipped
13915,Cancelled
1218,Processing
5356,Shipped
11577,Shipped
14587,Pending
14726,Pending
15210,Pending
10935,Cancelled
10074,Delivered
11277,Pending
599,Delivered
12446,Shipped
11445,Shipped
12958,Processing
16889,Delivered
14932,Pending
4530,Delivered
13851,Pending
18047,Delivered
16286,Pending
15666,Shipped
14291,Shipped
15463,Cancelled
3817,Pending
9588,Pending
12211,Delivered
19598,Shipped
16952,Processing
1037,Processing
16569,Shipped
6429,Delivered
15530,Delivered
2382,Cancelled
11636,Shipped
13101,Delivered
12363,Cancelled
11927,Shipped
6571,Cancelled
15385,Cancelled
10697,Shipped
16609,Delivered
7144,Pending
12692,Delivered
8770,Cancelled
14663,Pending
16444,Cancelled
12642,Shipped
2699,Delivered
2831,Pending
9028,Pending
8431,Cancelled
18556,Cancelled
3675,Delivered
2178,Processing
13718,Shipped
775,Pending
1494,Processing
951,Delivered
16252,Processing
3423,Pending
19169,Delivered
18460,Cancelled
941,Processing
373,Processing
7970,Cancelled
11189,Processing
19623,Cancelled
6572,Pending
17917,Pending
12876,Pending
11183,Delivered
17694,Shipped
19871,Delivered
3095,Delivered
11471,Pending
9882,Processing
2969,Processing
101,Delivered
18411,Pending
17481,Pending
12928,Delivered
4722,Shipped
15869,Cancelled
4465,Shipped
11875,Cancelled
5518,Pending
13398,Shipped
10909,Delivered
11727,Pending
8001,Processing
7394,Shipped
19955,Pending
8909,Delivered
18219,Shipped
918,Processing
4474,Processing
11745,Delivered
4761,Delivered
7049,Delivered
15300,Shipped
13180,Processing
6928,Cancelled
3349,Shipped
3904,Delivered
16332,Processing
16999,Delivered
2751,Shipped
13659,Delivered
3560,Shipped
11971,Pending
13680,Shipped
9834,Shipped
19103,Cancelled
7204,Processing
108,Delivered
12268,Shipped
10783,Cancelled
1684,Shipped
14911,Pending
5924,Processing
10380,Shipped
16554,Pending
13743,Shipped
4542,Shipped
14117,Delivered
1964,Shipped
10788,Processing
11234,Processing
6093,Shipped
15631,Processing
16650,Delivered
3627,Pending
10052,Pending
17708,Delivered
14922,Pending
2562,Delivered
2098,Delivered
19785,Pending
13975,Shipped
9456,Shipped
3121,Delivered
6666,Delivered
10878,Pending
6816,Delivered
11445,Processing
818,Processing
19232,Processing
7010,Pending
18026,Delivered
15739,Processing
6933,Cancelled
18140,Processing
2640,Pending
1123,Cancelled
7090,Cancelled
8153,Pending
7205,Shipped
11642,Shipped
12521,Pending
10898,Shipped
2508,Shipped
17841,Pending
4199,Delivered
15746,Delivered
8683,Pending
13121,Cancelled
11051,Processing
15110,Processing
11430,Pending
5883,Processing
14777,Cancelled
18887,Shipped
14492,Pending
19504,Pending
7732,Shipped
8383,Delivered
18689,Delivered
5386,Shipped
7485,Processing
10274,Cancelled
8578,Shipped
2451,Processing
10128,Delivered
8838,Pending
14653,Shipped
906,Pending
8280,Processing
6587,Cancelled
3923,Delivered
17209,Processing
14649,Delivered
3922,Shipped
160,Pending
16656,Pending
10868,Cancelled
1214,Delivered
7591,Cancelled
5561,Cancelled
8990,Cancelled
10211,Shipped
2543,Shipped
3671,Shipped
267,Pending
5282,Cancelled
4809,Shipped
6648,Shipped
12036,Shipped
14824,Delivered
7321,Delivered
18303,Processing
7625,Pending
18473,Shipped
15264,Delivered
5973,Cancelled
8354,Delivered
19670,Cancelled
1113,Cancelled
10029,Shipped
7633,Shipped
10325,Pending
16160,Pending
9548,Processing
7003,Pending
17969,Shipped
13466,Shipped
2601,Pending
7749,Delivered
5441,Delivered
13358,Delivered
12659,Shipped
2668,Shipped
4380,Delivered
4761,Cancelled
4356,Pending
7593,Cancelled
1438,Shipped
16955,Cancelled
17473,Cancelled
13511,Shipped
8123,Pending
8304,Shipped
7049,Shipped
4426,Shipped
15344,Delivered
9948,Cancelled
7422,Shipped
10496,Shipped
16724,Shipped
18310,Shipped
14766,Pending
13530,Cancelled
3744,Shipped
14552,Delivered
19758,Pending
3153,Shipped
1496,Pending
6944,Shipped
3239,Pending
16495,Shipped
19241,Cancelled
16827,Cancelled
15005,Pending
19133,Cancelled
5247,Shipped
13461,Shipped
1894,Cancelled
3319,Delivered
6226,Cancelled
9471,Shipped
10606,Pending
8495,Shipped
12754,Shipped
16789,Cancelled
4071,Cancelled
15323,Pending
9016,Shipped
13619,Pending
17949,Shipped
18528,Cancelled
839,Shipped
2426,Cancelled
8158,Cancelled
10102,Shipped
18912,Pending
18265,Pending
9800,Cancelled
8961,Shipped
9306,Cancelled
19743,Pending
19552,Cancelled
10375,Cancelled
13431,Pending
14476,Processing
474,Cancelled
7959,Delivered
19111,Processing
13972,Pending
7891,Shipped
13681,Pending
9812,Processing
6408,Shipped
402,Processing
18844,Processing
17996,Pending
6202,Cancelled
2748,Shipped
1429,Processing
1757,Delivered
1193,Cancelled
6279,Shipped
1794,Delivered
16388,Processing
9670,Cancelled
17589,Processing
18264,Cancelled
8728,Shipped
19144,Pending
2720,Cancelled
8705,Processing
3404,Processing
4136,Processing
5697,Pending
18969,Pending
4299,Delivered
12394,Processing
11916,Delivered
3145,Delivered
7100,Cancelled
15801,Shipped
15048,Pending
11628,Delivered
4782,Cancelled
9029,Delivered
18445,Processing
5730,Delivered
6398,Processing
12451,Processing
781,Processing
5051,Processing
3803,Cancelled
1321,Pending
13219,Processing
18629,Shipped
11566,Cancelled
1932,Cancelled
12271,Processing
6904,Processing
5315,Pending
8178,Pending
13141,Processing
14742,Shipped
5523,Shipped
6781,Shipped
1205,Cancelled
2465,Delivered
1072,Delivered
9935,Pending
2474,Processing
10342,Delivered
3317,Processing
5972,Pending
4913,Delivered
305,Pending
5087,Cancelled
15171,Processing
6536,Shipped
16971,Shipped
7425,Delivered
1652,Delivered
19520,Delivered
10164,Shipped
17937,Delivered
16120,Shipped
14413,Pending
19410,Processing
14017,Pending
17086,Shipped
4208,Pending
18002,Cancelled
3341,Delivered
7634,Processing
11077,Pending
4411,Delivered
15161,Processing
9322,Shipped
12501,Delivered
3770,Shipped
10871,Pending
13590,Shipped
16606,Shipped
12631,Shipped
7981,Processing
3298,Processing
12895,Processing
12599,Cancelled
19106,Processing
8384,Pending
506,Shipped
9776,Shipped
3137,Processing
5047,Cancelled
900,Shipped
3252,Cancelled
19359,Pending
5417,Delivered
15124,Cancelled
15908,Shipped
1235,Shipped
14248,Cancelled
19909,Cancelled
10432,Processing
10591,Processing
7300,Cancelled
3702,Cancelled
6828,Cancelled
10317,Delivered
12516,Shipped
9610,Cancelled
17217,Processing
9395,Shipped
19364,Processing
16756,Cancelled
8152,Processing
1418,Cancelled
13194,Shipped
18175,Pending
14043,Cancelled
12679,Pending
7108,Processing
6252,Delivered
2130,Shipped
8569,Pending
17330,Cancelled
4512,Delivered
2032,Processing
2659,Cancelled
16013,Pending
10543,Processing
2624,Processing
19904,Delivered
3614,Delivered
3176,Pending
2178,Processing
2440,Delivered
9859,Delivered
7984,Cancelled
7582,Cancelled
13134,Processing
8330,Pending
12415,Processing
7785,Delivered
7253,Processing
1523,Delivered
17270,Processing
14393,Shipped
1933,Cancelled
11412,Delivered
497,Processing
13878,Pending
7336,Pending
6171,Delivered
132,Processing
13259,Pending
8,Pending
14426,Delivered
1379,Shipped
1210,Shipped
18836,Delivered
1124,Pending
4032,Shipped
14034,Cancelled
9664,Shipped
8620,Shipped
19999,Processing
15509,Delivered
13624,Processing
12153,Pending
6392,Pending
16520,Cancelled
15117,Cancelled
5040,Pending
14963,Cancelled
10926,Shipped
17689,Processing
9395,Shipped
11684,Processing
172,Pending
14029,Delivered
3896,Delivered
1282,Pending
516,Cancelled
2792,Shipped
13405,Cancelled
8530,Processing
15206,Shipped
14993,Delivered
13044,Delivered
18209,Cancelled
16341,Processing
6423,Pending
15028,Pending
13619,Processing
12500,Shipped
10580,Delivered
1821,Pending
6509,Delivered
11173,Shipped
6591,Processing
9421,Shipped
1042,Shipped
18796,Shipped
14032,Processing
1999,Shipped
849,Delivered
18471,Pending
4223,Processing
13133,Shipped
15003,Processing
11253,Shipped
1516,Pending
12156,Processing
14377,Delivered
4036,Shipped
8958,Shipped
7597,Cancelled
1489,Processing
19983,Pending
3158,Pending
3363,Delivered
18110,Shipped
14565,Delivered
19722,Delivered
4402,Cancelled
8098,Shipped
19227,Shipped
4760,Shipped
13515,Processing
6086,Delivered
19556,Cancelled
16752,Processing
1556,Delivered
3434,Cancelled
12438,Cancelled
14218,Shipped
1465,Pending
86,Processing
4688,Delivered
4017,Processing
14459,Delivered
1275,Cancelled
1364,Pending
13643,Delivered
18004,Delivered
238,Cancelled
804,Shipped
1906,Delivered
3315,Shipped
16208,Cancelled
11422,Delivered
15988,Processing
11882,Processing
6845,Shipped
5557,Cancelled
3469,Cancelled
14227,Shipped
9920,Processing
6656,Shipped
19111,Shipped
997,Shipped
15175,Cancelled
8558,Cancelled
15372,Cancelled
1191,Delivered
17684,Shipped
380,Pending
18451,Cancelled
9663,Pending
1170,Pending
1762,Cancelled
2770,Delivered
3129,Pending
6386,Shipped
18530,Delivered
12171,Pending
1016,Delivered
12573,Processing
7056,Delivered
1035,Pending
2574,Processing
11083,Pending
19046,Pending
8257,Shipped
1208,Shipped
14688,Pending
5536,Processing
2246,Delivered
10828,Pending
8693,Delivered
6494,Pending
17540,Processing
8754,Cancelled
18575,Cancelled
4977,Pending
14905,Cancelled
1681,Delivered
6450,Pending
19993,Delivered
244,Cancelled
10828,Delivered
6149,Shipped
4918,Shipped
18483,Delivered
3151,Delivered
12340,Pending
6428,Cancelled
2311,Cancelled
12486,Delivered
1116,Cancelled
13972,Processing
96,Delivered
5713,Shipped
14500,Delivered
16466,Pending
19973,Cancelled
19509,Delivered
6293,Shipped
1898,Delivered
11324,Delivered
5524,Shipped
15,Cancelled
10472,Delivered
14614,Delivered
17216,Shipped
9303,Cancelled
245,Pending
6050,Pending
16448,Cancelled
78,Shipped
14285,Cancelled
9916,Delivered
18366,Pending
1009,Shipped
15402,Pending
15263,Pending
445,Pending
16288,Delivered
3403,Processing
7731,Shipped
7701,Shipped
1191,Pending
4716,Processing
1653,Shipped
3550,Processing
19170,Pending
7330,Delivered
18999,Processing
2500,Shipped
11123,Pending
13410,Cancelled
14273,Cancelled
4768,Pending
11083,Cancelled
13160,Pending
9005,Shipped
19902,Pending
3859,Delivered
6214,Cancelled
8488,Cancelled
1230,Delivered
15630,Processing
10843,Pending
9048,Processing
12314,Processing
15545,Pending
13676,Delivered
12225,Cancelled
11006,Pending
13008,Delivered
6182,Pending
9321,Cancelled
10687,Delivered
5710,Cancelled
8428,Pending
5171,Shipped
12149,Cancelled
18550,Shipped
17252,Cancelled
16442,Processing
4315,Pending
5232,Pending
16476,Delivered
1839,Cancelled
6727,Delivered
18869,Processing
10122,Cancelled
12122,Pending
3380,Pending
6737,Processing
8624,Cancelled
5954,Cancelled
2087,Shipped
9715,Cancelled
3244,Processing
4598,Pending
2794,Shipped
10801,Cancelled
10500,Delivered
17106,Delivered
19346,Processing
6936,Pending
7974,Delivered
15106,Processing
13435,Cancelled
16624,Pending
17647,Processing
18660,Delivered
1851,Shipped
4257,Shipped
16242,Shipped
18942,Shipped
9686,Delivered
7453,Cancelled
15989,Pending
47,Processing
9158,Shipped
8100,Cancelled
2443,Processing
14679,Shipped
17149,Processing
16856,Shipped
9580,Shipped
16882,Processing
19269,Processing
15161,Processing
2081,Cancelled
8754,Cancelled
9825,Cancelled
4660,Cancelled
8097,Processing
7045,Pending
18665,Cancelled
8515,Cancelled
3458,Shipped
13616,Pending
18279,Shipped
9522,Shipped
16220,Pending
10832,Processing
7561,Pending
15324,Shipped
10272,Shipped
6492,Shipped
6043,Delivered
10344,Shipped
15445,Cancelled
9669,Processing
12197,Processing
13853,Delivered
6234,Shipped
18092,Shipped
19799,Shipped
9711,Pending
5602,Cancelled
9238,Delivered
9269,Processing
13696,Cancelled
7441,Shipped
19014,Processing
11851,Shipped
3126,Pending
13603,Processing
15052,Shipped
2226,Cancelled
3337,Cancelled
19166,Delivered
18152,Pending
4733,Cancelled
8307,Shipped
17071,Cancelled
6343,Cancelled
5477,Cancelled
15033,Pending
4265,Pending
16239,Pending
19938,Pending
3723,Cancelled
1927,Shipped
4768,Cancelled
13446,Shipped
17953,Pending
13012,Cancelled
15059,Delivered
2788,Shipped
14547,Processing
3648,Shipped
4401,Processing
11257,Pending
11116,Delivered
13886,Delivered
17457,Delivered
10309,Shipped
9338,Delivered
16012,Delivered
15183,Cancelled
10962,Delivered
9319,Processing
16873,Shipped
1216,Processing
14587,Delivered
3460,Cancelled
9570,Cancelled
13791,Pending
3837,Cancelled
3579,Processing
18642,Processing
17124,Shipped
6621,Delivered
1933,Delivered
2770,Processing
12870,Cancelled
3023,Cancelled
19798,Cancelled
10110,Pending
8032,Cancelled
2741,Processing
14110,Shipped
12804,Processing
3105,Shipped
13574,Cancelled
14679,Processing
5376,Delivered
11107,Delivered
11287,Shipped
10795,Cancelled
10299,Cancelled
1686,Pending
13924,Shipped
6194,Shipped
1092,Cancelled
15306,Pending
16378,Cancelled
1424,Processing
4748,Delivered
8349,Delivered
1536,Pending
16120,Cancelled
2742,Pending
18193,Pending
18782,Delivered
19343,Delivered
2818,Delivered
4485,Shipped
18707,Pending
10819,Delivered
4804,Delivered
19210,Shipped
13559,Cancelled
10764,Pending
4100,Shipped
1868,Pending
9152,Cancelled
10257,Delivered
4417,Pending
7079,Shipped
11241,Pending
11448,Processing
7166,Pending
17622,Cancelled
14307,Cancelled
1901,Pending
14257,Processing
17853,Pending
8511,Cancelled
12372,Cancelled
9551,Delivered
13394,Delivered
5264,Pending
15295,Delivered
3423,Pending
1895,Processing
13148,Pending
19630,Pending
7223,Processing
12011,Pending
14405,Shipped
7338,Processing
17668,Shipped
13888,Shipped
8157,Delivered
7690,Pending
8325,Shipped
15665,Cancelled
16569,Processing
6902,Cancelled
9039,Processing
12922,Processing
17443,Shipped
11321,Pending
15769,Pending
13675,Cancelled
10770,Delivered
92,Shipped
12490,Delivered
16146,Shipped
8157,Shipped
7258,Pending
15094,Pending
14419,Shipped
10372,Delivered
9917,Cancelled
15808,Cancelled
12383,Shipped
1378,Cancelled
18898,Pending
18177,Pending
5997,Processing
1436,Shipped
4420,Cancelled
10776,Processing
3768,Pending
13902,Delivered
15851,Shipped
9173,Cancelled
4413,Shipped
11968,Pending
9495,Delivered
5167,Shipped
3309,Pending
16993,Processing
1400,Cancelled
19616,Pending
2834,Shipped
1944,Processing
19576,Shipped
9764,Shipped
3007,Cancelled
13188,Shipped
4641,Processing
11662,Pending
19638,Delivered
1669,Processing
9612,Cancelled
417,Pending
16032,Delivered
10322,Pending
1483,Cancelled
2427,Shipped
1885,Processing
2748,Processing
14498,Shipped
11286,Delivered
11135,Delivered
18790,Cancelled
1976,Pending
13582,Shipped
10085,Pending
17122,Shipped
2796,Cancelled
13776,Delivered
8676,Delivered
566,Cancelled
4719,Delivered
10687,Delivered
3696,Pending
19210,Shipped
11247,Processing
14029,Cancelled
5456,Pending
18210,Shipped
14840,Pending
16535,Pending
16302,Shipped
19884,Delivered
10552,Delivered
7417,Processing
2241,Cancelled
14071,Cancelled
9184,Shipped
13611,Delivered
18329,Shipped
8855,Delivered
11075,Delivered
4229,Delivered
15366,Processing
2235,Cancelled
16961,Shipped
17860,Processing
15654,Cancelled
11538,Delivered
4770,Cancelled
13618,Pending
9198,Shipped
19362,Shipped
7204,Processing
505,Processing
13773,Shipped
3349,Delivered
17096,Cancelled
8724,Cancelled
14387,Processing
560,Processing
6685,Processing
17449,Pending
15843,Processing
17581,Delivered
2405,Shipped
11827,Delivered
8366,Delivered
13037,Processing
9672,Shipped
16037,Delivered
8433,Processing
287,Shipped
7909,Delivered
4318,Processing
19784,Cancelled
6175,Delivered
8821,Processing
13400,Shipped
8153,Shipped
10101,Pending
11953,Cancelled
1551,Processing
8169,Pending
16752,Processing
2571,Shipped
6683,Pending
12761,Processing
19798,Shipped
12533,Shipped
11486,Processing
16225,Pending
14590,Cancelled
15224,Processing
1624,Processing
987,Cancelled
19361,Pending
6259,Pending
18020,Cancelled
4019,Cancelled
15265,Shipped
13204,Processing
19574,Processing
17480,Shipped
15956,Pending
11500,Cancelled
513,Pending
13236,Processing
10754,Pending
7985,Processing
6899,Shipped
14902,Delivered
2405,Cancelled
8167,Delivered
7376,Shipped
6198,Processing
2479,Processing
14141,Shipped
5001,Delivered
258,Processing
4306,Cancelled
12311,Delivered
16884,Shipped
1724,Pending
7409,Processing
19062,Processing
2322,Processing
16111,Delivered
1775,Pending
16812,Shipped
12590,Cancelled
17000,Processing
8793,Cancelled
12561,Processing
14450,Shipped
5898,Processing
4136,Pending
388,Delivered
3672,Delivered
19346,Cancelled
6757,Processing
14013,Cancelled
8077,Cancelled
5825,Cancelled
7103,Pending
17750,Delivered
9915,Processing
12243,Shipped
10798,Delivered
14408,Processing
7398,Cancelled
15552,Processing
19783,Delivered
12375,Shipped
3416,Pending
9202,Pending
10993,Pending
15834,Delivered
15765,Shipped
16578,Delivered
6612,Shipped
4109,Pending
722,Pending
7310,Pending
1012,Cancelled
4264,Shipped
141,Cancelled
13798,Cancelled
11497,Pending
11330,Delivered
2943,Delivered
708,Cancelled
13757,Processing
7594,Shipped
13430,Processing
610,Processing
18266,Shipped
19011,Processing
13298,Processing
3270,Shipped
2654,Shipped
17327,Processing
14228,Delivered
4854,Delivered
7186,Delivered
18277,Cancelled
8747,Delivered
16393,Pending
18769,Processing
18025,Delivered
8008,Pending
16607,Processing
6292,Pending
5141,Processing
17556,Pending
7274,Cancelled
8170,Shipped
7214,Pending
10167,Cancelled
10473,Shipped
8044,Cancelled
3203,Shipped
12227,Delivered
15307,Pending
16620,Cancelled
6862,Pending
11913,Shipped
13576,Pending
552,Cancelled
18808,Cancelled
6992,Pending
3755,Shipped
8990,Delivered
2432,Pending
2805,Pending
10283,Shipped
10211,Processing
5958,Pending
7202,Processing
18472,Processing
13197,Shipped
10605,Cancelled
712,Shipped
18989,Delivered
9094,Shipped
11032,Delivered
18341,Shipped
12172,Processing
2958,Delivered
10912,Pending
10809,Pending
11821,Cancelled
5652,Delivered
5590,Cancelled
9961,Processing
15339,Cancelled
11514,Delivered
292,Delivered
1186,Cancelled
11736,Shipped
18750,Shipped
2263,Processing
18803,Shipped
7004,Processing
2093,Pending
13822,Pending
10694,Shipped
766,Cancelled
17062,Processing
19886,Shipped
5225,Pending
11191,Delivered
4346,Cancelled
16696,Cancelled
16247,Shipped
13637,Cancelled
9392,Pending
8259,Cancelled
14830,Cancelled
9173,Shipped
13910,Shipped
706,Delivered
5851,Processing
1595,Delivered
14131,Cancelled
4620,Pending
3358,Processing
5083,Shipped
210,Processing
12152,Pending
18074,Cancelled
2250,Cancelled
4493,Shipped
13237,Pending
9420,Cancelled
321,Processing
17513,Cancelled
4850,Pending
14481,Delivered
9714,Cancelled
19832,Processing
18171,Pending
8221,Shipped
5640,Pending
18883,Shipped
10464,Processing
15591,Cancelled
7893,Pending
1018,Pending
10733,Delivered
15317,Cancelled
15093,Cancelled
689,Cancelled
2177,Cancelled
11872,Delivered
17254,Processing
17617,Processing
18547,Processing
15004,Delivered
15469,Processing
2610,Shipped
12794,Delivered
13367,Delivered
11065,Delivered
17613,Processing
10452,Cancelled
16185,Pending
15015,Shipped
1234,Processing
11548,Cancelled
9410,Processing
16451,Processing
16942,Processing
9637,Delivered
1998,Shipped
3137,Cancelled
7401,Shipped
15141,Shipped
12075,Cancelled
6520,Shipped
8900,Shipped
16995,Processing
2363,Delivered
8020,Delivered
5973,Pending
8983,Cancelled
680,Processing
11783,Delivered
12866,Pending
16440,Processing
6952,Cancelled
2751,Cancelled
1882,Delivered
1091,Processing
4582,Processing
12824,Processing
12197,Processing
18464,Delivered
13057,Pending
17768,Delivered
18684,Cancelled
7861,Cancelled
10593,Processing
13056,Shipped
3098,Processing
12731,Delivered
2385,Cancelled
11651,Delivered
14846,Shipped
4076,Pending
3221,Pending
1602,Delivered
9929,Pending
5753,Pending
19913,Pending
12113,Pending
16971,Shipped
11705,Shipped
15428,Delivered
16074,Shipped
16842,Shipped
17477,Shipped
17919,Pending
8547,Shipped
18753,Delivered
3677,Shipped
13551,Cancelled
5334,Processing
9168,Cancelled
17717,Pending
17523,Pending
9411,Delivered
18505,Cancelled
3571,Delivered
18966,Delivered
9058,Pending
5779,Shipped
11727,Pending
3528,Processing
17463,Processing
19495,Pending
19912,Cancelled
16523,Delivered
16223,Shipped
7073,Delivered
4241,Pending
2796,Delivered
18177,Delivered
