order_id,product_id,quantity,price
8805,4096,50,13572
21761,1305,58,26347
23979,3766,83,27125
19130,166,60,43402
27014,447,64,14374
1939,4775,32,8914
27230,2501,80,1565
17329,398,36,38938
20614,3984,52,24465
16513,3380,58,45929
11214,2151,48,3269
4729,4029,30,14235
4274,695,26,24497
13137,3259,9,47203
22810,3353,67,17200
18365,1385,17,6097
1945,4487,58,9856
13910,1543,32,12738
22555,1493,91,10841
2182,1332,40,43848
3139,4252,88,9845
16905,2691,69,15584
2171,3192,66,17458
20917,2717,71,39233
17446,4182,21,45753
28830,133,48,22559
16254,2420,15,32769
13642,4916,93,41689
15064,3682,56,34368
5692,3651,46,33992
12405,84,4,38440
12995,1493,87,36625
20152,1645,95,34398
19201,280,59,11627
26056,1435,55,49117
14305,1555,47,6393
27313,4301,72,17133
3142,504,77,16124
27275,4874,52,21147
29126,3054,51,6504
13390,755,62,40870
17852,2413,91,14407
18772,1398,16,45396
8879,3707,71,43152
14173,4470,44,27919
14744,3152,45,17141
26493,303,92,20130
26089,3742,98,37667
25525,1648,8,26425
23434,4503,98,39094
22843,2037,58,3849
20312,1083,24,42750
19612,31,53,21609
22675,3467,19,8444
19092,1444,62,6483
17658,3724,67,45279
2704,2413,40,43555
14872,4290,73,9177
14946,4153,12,41762
24693,2822,78,37632
28081,1247,9,7639
25419,4980,95,49778
12520,2180,10,6102
5448,2533,46,27906
19114,3940,25,16216
18898,1681,38,18773
641,1050,69,36982
14210,507,8,45018
15707,1298,56,29413
5587,4374,96,24631
16919,4819,23,14712
15345,4463,2,30813
25878,2859,40,26003
26297,1649,38,12405
12033,3726,8,20602
1708,4530,97,18063
21609,4908,19,33133
24780,36,66,33685
11363,3371,12,22601
27764,2493,28,23937
9374,2330,30,47057
5182,4179,64,6733
20909,1153,42,14682
24588,4448,3,15312
26826,878,53,47236
16500,1662,75,14856
15749,1760,55,4006
4380,4321,80,27288
23270,3025,75,10889
25912,1821,6,17917
2701,1338,82,48371
15648,2209,49,47076
27038,1688,3,48506
27766,2398,99,16442
24183,3870,68,44798
13244,2647,48,34508
21044,2928,43,43567
16985,3418,55,43449
12059,3350,31,13462
19245,3345,100,44579
8542,4170,77,14533
3091,4794,89,43964
11436,2410,30,45393
6224,4241,85,8927
24673,150,6,10985
15568,1245,22,10665
23593,836,39,29472
27088,4231,24,3341
29893,2484,71,28111
14993,1052,63,41631
14425,927,97,42651
15238,2357,75,30647
22513,1465,32,15631
9598,3768,33,35729
15625,945,45,37744
22697,3296,92,39422
10689,4611,10,22869
1283,4154,78,43189
29478,648,48,6744
890,1980,33,8018
27213,1738,47,30932
2186,25,24,24447
25860,2204,7,22763
10347,11,10,41928
13113,3690,92,41335
15659,2621,8,33372
27633,901,62,48063
26732,907,69,48098
5391,3477,24,30111
22642,4490,97,30994
10008,2884,48,38282
18841,4670,80,6627
25701,4590,93,16337
25541,2660,91,38502
10122,4104,89,44507
6039,2839,32,18346
6721,4864,62,45789
5983,3074,43,11049
28588,279,46,46380
28341,1621,32,41732
3898,3313,7,28130
18503,2759,17,29811
15201,4398,36,19573
24288,2692,86,2562
21190,1366,86,29830
28048,2142,36,11813
11091,3006,46,33150
12808,1181,83,36685
20012,547,10,48385
18992,1479,90,48153
28871,4899,1,27703
21892,2287,49,14576
15225,3704,87,26913
10148,345,86,11730
15071,4959,13,28686
25132,4433,33,38464
6942,110,72,19786
6655,112,74,6432
14728,2718,4,35155
25944,150,73,8814
28354,4494,58,46940
11956,1991,77,5002
23488,1987,5,47842
20247,3226,81,32918
8877,2346,14,27189
19635,4039,71,38750
1730,3133,37,33743
19539,2656,20,16532
26129,4191,17,19149
4624,2283,95,49291
20513,3392,43,18548
5628,3398,28,12635
19282,4519,78,30688
2729,4317,18,37267
8210,4934,62,10163
23485,25,86,16767
9068,2051,53,38298
17147,274,53,45555
3563,1071,59,19970
9683,1058,92,48751
25646,565,17,16776
25373,1320,94,24891
23353,1469,57,4081
20226,2646,92,6905
7495,455,23,41536
13326,1357,60,41009
11509,91,88,17869
5295,2924,89,46178
16039,262,82,44313
21566,4501,71,18645
15762,1989,51,42887
21470,742,80,4011
16325,3733,71,17064
2921,2388,19,34385
8819,4147,100,6509
3764,3010,31,49132
26969,3516,74,36292
22867,3040,34,20690
208,1045,35,20539
21547,2834,15,13650
25110,4663,73,6634
29474,2317,84,24413
26800,2424,79,6404
18861,2705,4,17891
22926,4835,10,24496
1400,4521,14,31039
19160,1664,4,48147
1092,1408,100,45702
9489,4842,67,46455
1873,2339,40,2199
1411,3147,10,6258
29118,3448,13,20896
21298,3245,72,6870
1994,762,41,7783
24600,1838,91,16630
24822,2305,25,37656
11665,3616,87,42985
3576,550,61,22774
20366,2358,77,7461
11388,1732,25,9527
8991,897,12,3124
16579,4537,62,35732
6441,2817,95,23978
19727,4271,59,24402
10488,152,31,23494
3298,2171,7,48310
26230,3407,18,46298
21890,2733,95,3764
28078,1298,42,48860
14243,559,7,22252
10020,100,91,17100
4972,1975,68,13888
29781,4278,94,31664
17243,2245,10,13960
11128,3007,23,29631
15206,2830,39,42199
1853,4413,72,42732
15959,2934,68,36265
22130,3366,15,30747
21349,4224,98,12993
26033,2552,95,42718
5458,2544,27,17058
19505,486,3,31817
7528,2212,60,7443
21319,4362,36,19920
17575,1458,49,22027
25972,2062,71,8774
2369,4682,27,11900
28907,3900,9,9007
18352,4030,63,39016
15705,3451,31,18404
5633,2079,54,44208
16634,674,64,44525
8164,195,33,12570
13145,693,45,41497
9801,4082,86,47362
18514,1894,15,13645
408,1358,89,19240
9835,3798,93,25891
24185,1977,55,6568
23039,1559,36,15239
19904,2426,19,29395
14971,2546,72,40235
28975,2562,22,12789
28705,3854,8,41854
11698,2502,58,10426
25005,1993,3,37931
8589,1929,97,31585
24662,2919,93,10352
6800,3608,47,26792
18718,448,1,33699
23828,3149,94,34574
9287,2821,47,4272
5758,956,3,36142
17571,3074,59,20050
13197,3592,54,2939
3688,136,83,5009
17848,352,23,37407
14688,4385,30,12236
9574,1576,44,40723
21836,573,80,14926
13272,4989,97,36134
18736,2707,6,6620
12453,4681,63,46081
28703,967,25,46458
29988,123,44,2010
27398,2278,24,36563
9048,4426,78,28801
16546,1281,37,21698
1298,693,51,12671
23958,2127,92,40838
28572,4318,21,21510
22144,2007,1,24999
11152,3973,70,26182
14394,2133,84,49934
2650,4999,90,46127
27259,3439,65,22951
4834,315,9,29065
22520,1352,83,23124
26837,4551,6,41816
8938,4687,31,42304
20696,2789,14,28594
197,3177,19,34730
15598,728,40,35124
4551,875,12,22774
28798,717,99,44407
28343,3168,99,32310
4386,3377,83,14755
19672,2815,2,9584
22799,2405,54,31794
21220,2624,41,7503
9208,2422,25,43198
18949,640,13,14599
9230,4212,39,6878
19664,1010,85,1614
1552,904,59,17858
1455,3523,66,48031
6115,4848,82,9713
10143,2148,70,41919
15648,633,35,14457
18203,1611,35,47899
4599,3499,8,22423
18456,2882,92,11255
23743,876,58,14253
7149,3832,61,37612
6737,4091,31,6333
5485,3973,89,42872
10984,2740,68,22863
28727,588,98,13681
27092,385,92,8034
10317,2771,17,33706
23341,1052,37,20722
23119,1645,94,6464
5143,766,54,43741
19419,2504,21,20569
24524,541,77,19443
9461,3609,55,24412
12469,151,87,14287
22826,610,51,48175
27348,3802,76,38111
20555,1994,14,10708
25213,3145,94,13586
6037,3754,3,22867
25104,1234,83,6898
22727,126,78,25221
22500,4881,25,19971
24716,2994,99,4579
13726,4686,4,20396
13507,636,50,9032
15286,4458,38,34061
491,1061,78,3315
13952,1446,27,20861
2589,4243,25,46289
29513,3816,13,41191
29304,2339,98,39946
27392,4956,34,20190
5921,3730,53,21521
12134,3232,72,27841
15026,4358,11,1613
25619,45,59,41389
3023,1307,7,11318
12952,2779,48,47098
23252,350,13,2554
28714,3054,31,43931
1998,3073,1,19874
11838,891,4,33205
13626,3856,99,24853
7695,2157,9,23691
24480,2252,73,26239
8335,3227,76,26948
27858,4308,12,49823
6714,263,67,44782
26658,2530,15,33653
5319,4609,94,9588
6583,1475,40,41346
18846,3977,45,24795
22716,4584,57,30908
22327,946,45,9564
21143,2440,74,19821
18008,3069,80,30717
12770,4984,97,12632
7755,3152,47,40271
10602,1888,77,26605
9971,3793,99,8535
5722,3280,74,21216
28469,431,33,18236
14019,2081,6,38436
15194,1530,35,45962
28844,4286,17,35262
1132,3424,90,27277
22138,4454,13,18006
2279,3230,27,22273
3955,1042,2,27860
10946,2757,91,8109
28211,3293,72,36176
7406,2038,65,27747
10536,3896,90,44343
19683,333,39,33699
14351,3144,85,41488
3589,3004,56,42055
20632,3480,65,3615
598,3326,61,37959
7572,2304,25,25496
22246,4090,45,6992
28033,4759,96,20815
16083,2784,9,38909
5998,2347,96,43988
10306,3415,45,27361
6073,4677,20,38720
15536,2845,64,26041
13894,2566,75,13201
17861,1449,20,36306
2682,4635,6,4559
16983,4934,43,16091
8002,4314,30,12193
6917,2535,39,18315
2674,916,47,15711
180,1930,20,32063
6113,4685,24,8169
5055,2896,42,12096
14575,2229,82,46772
25385,3768,36,9510
15891,2748,82,17633
20585,1181,48,42842
207,1414,91,25864
582,2265,36,43436
25105,4304,67,35574
20219,4757,27,3021
10723,1197,38,43486
20207,2276,27,2058
26846,1907,75,49352
2954,3436,18,17623
2083,3797,81,45308
13570,3864,77,5522
5225,467,85,3162
5698,4704,52,28756
13416,4680,65,14430
7171,403,88,14267
4141,4318,95,26838
27407,3429,89,42921
21660,1412,52,49312
254,607,69,21410
26581,269,97,20739
14432,3837,71,25033
6458,788,15,19684
20381,3048,84,15523
15594,1668,71,4127
13087,1090,34,33051
1057,3130,56,23664
12345,4896,58,17547
15757,137,62,43109
6214,3405,49,9125
13602,4554,94,17046
29980,1735,90,6509
1013,2670,11,5637
4398,3692,81,17162
8601,3890,54,21680
27673,511,92,5242
20641,1433,77,10219
22149,3325,64,1847
5668,3957,78,33026
931,2597,30,8222
23855,3613,2,44861
15011,2803,3,43784
11419,239,98,33917
11230,19,36,47992
17972,1524,47,6168
17082,4552,1,40600
10581,1895,87,8080
12182,1987,18,44158
26540,461,78,17674
28341,4198,62,46470
2656,1242,21,9778
24615,1598,43,14462
18404,2365,29,1188
28845,4580,48,39542
2891,205,69,40401
1678,4254,29,25113
1015,179,80,45196
29410,2868,70,42584
28236,486,24,9729
9792,4632,93,9994
2506,4321,33,46083
10073,1271,51,11588
22467,2915,31,11356
9576,4735,60,19916
18975,363,47,46052
6650,456,17,15840
18032,3513,22,7639
13982,2825,77,49373
19622,3969,16,27417
27428,2182,38,46536
23534,792,66,33721
24687,1165,12,49931
4200,2971,70,2193
12229,2235,8,5777
29417,1048,62,37416
20636,772,29,48447
21063,693,31,19334
20344,1397,26,49442
1992,4068,80,8990
6716,3027,69,36275
14825,182,15,20963
10278,2708,37,32935
885,1853,8,1509
7840,3329,94,36255
607,376,39,37509
19811,4385,50,49046
29127,1226,48,19133
18697,1718,97,9960
17237,3074,97,46202
20910,3313,41,4724
1996,264,19,17591
23962,3349,98,23180
25620,1700,50,26504
27609,1437,70,32170
3922,4054,31,31443
26157,797,1,14074
12951,4002,19,10260
15657,366,14,28120
28427,256,32,38574
26492,3268,39,19151
29828,4332,83,22646
15324,1446,44,47303
27446,521,52,43888
2924,444,69,19124
13082,2942,84,2397
954,2620,49,22362
22874,4789,84,3422
27529,2072,37,44764
21035,4316,45,29018
14791,4337,82,17642
25169,4026,96,23579
3377,878,57,43035
4871,2614,79,48063
7804,1444,5,48978
12388,3573,5,11559
25429,1635,76,1537
9683,4358,2,48164
961,3557,39,49730
20017,2632,5,34918
20930,3434,60,31749
13495,4255,20,15723
28366,1804,61,38229
15148,4702,3,47954
22586,1329,72,7032
21083,4323,84,45713
14523,2395,41,48398
3732,1041,92,35283
22295,3495,10,41087
3177,2484,17,19041
19241,1598,51,16082
4726,3160,68,19366
23549,4780,98,13673
25266,1049,87,14426
20094,4840,3,30507
28489,1536,70,41897
14650,465,79,6510
8723,4806,99,43233
12366,1790,81,39783
2700,1512,24,20352
80,121,93,47947
28800,1234,25,34277
6423,469,90,6479
11213,2012,93,36699
9546,3256,54,13273
13380,3145,100,14425
18667,4856,3,30188
23731,1547,79,6163
14748,4045,69,40631
9687,258,3,36842
7058,452,76,8581
12126,4496,57,32809
25399,213,51,48555
13940,4327,11,12443
6065,1006,43,39245
16009,3361,9,42622
7972,522,75,43667
7890,3412,41,21224
4540,3656,69,5076
6656,4401,3,47904
16727,611,13,40645
24667,4755,50,24398
7873,4591,55,19674
3628,3936,15,25363
12559,4453,37,17413
9107,2644,41,38551
29573,3606,73,42522
7247,1335,52,41047
27094,4684,81,31085
28778,3326,28,47104
24896,639,47,7704
19422,1734,92,29166
8417,395,67,8772
22879,3024,20,37385
4307,2681,27,28593
1750,3478,92,16205
19454,983,91,18869
16152,2799,85,27870
26238,2657,90,29655
4242,2413,67,2523
25120,138,76,13231
7847,831,35,43114
29650,2325,69,48716
9804,4115,84,17412
5283,2619,76,27753
54,577,11,49009
25386,2624,34,7566
15670,2662,49,38617
13906,1519,33,40121
18219,4603,10,35853
3500,716,23,30155
7969,720,99,5163
1023,1375,27,7859
19822,1211,93,44962
14233,4742,99,40569
27303,1893,2,47589
6027,1787,65,35041
18569,1850,89,49153
539,1575,74,21988
11493,3623,13,7450
27851,3149,62,16826
23387,4638,60,25626
577,617,64,32883
11198,1757,94,15444
14692,4877,23,34891
2118,576,48,1341
25357,2551,34,48273
17640,3521,12,7673
13001,42,22,44733
19425,2084,73,39434
5429,4305,29,38451
22182,1505,9,38699
5393,1252,1,41476
2583,1135,23,47774
155,4777,84,32121
18638,3501,25,37985
4731,4799,38,15366
22409,3604,43,43694
13519,3589,88,35619
7181,3254,61,39497
2736,4393,48,16593
15253,1360,91,41107
1872,2562,46,47742
13792,3550,23,4992
210,3111,65,24705
11647,145,46,49267
1393,3129,97,29559
23046,3356,56,11028
17554,233,6,43476
25104,3285,30,37170
20684,13,5,12516
16521,1578,65,32242
19774,3194,30,34272
20526,2972,94,15858
20167,1833,1,35863
2320,4446,46,16489
1127,2385,98,24679
3612,3687,83,46651
18978,4366,46,1762
29570,159,13,3626
19326,952,4,49288
9956,2514,23,18148
14644,1647,35,37126
27731,1186,65,46119
20350,3517,34,49672
3470,4494,83,31977
13243,657,75,31086
6439,3786,79,25734
18091,979,12,36508
13396,3308,10,31367
6687,690,85,6374
21536,4607,14,40142
9255,1720,31,8619
23339,58,4,38680
26167,1436,18,23202
20407,240,88,33601
3631,3721,94,43609
23557,2448,7,3945
6741,3068,86,38215
20368,1765,6,6786
15500,4305,76,39695
1602,2318,9,49302
13420,2118,53,41459
7103,4223,12,27765
27818,3251,31,32447
12097,4923,90,4507
19703,3392,19,37387
22335,4545,35,26852
27948,1762,5,22455
27042,2882,2,39826
23480,3609,76,3858
4492,2995,20,15613
15365,3332,59,2217
24079,404,36,18297
16736,3688,50,3414
9785,209,61,22769
21935,1891,37,6658
29032,2774,41,34525
14883,2194,97,21790
1116,959,12,1320
3116,1050,69,5529
2214,2560,14,45127
5959,4890,65,13636
17808,3614,81,9349
1425,4478,91,1980
25713,1589,6,10649
23880,3967,17,12297
617,259,52,46169
15901,3628,90,25035
7298,1814,94,32579
9297,3436,51,27756
16200,2516,35,14507
8202,2522,18,44191
21226,3719,71,35544
19958,1338,45,32989
17380,905,88,29051
8792,3018,28,12065
10931,86,85,20166
13871,4202,69,41878
27794,3852,26,12658
4234,1,14,1009
12576,1892,58,5379
22117,2838,91,46350
19007,2085,1,30979
13474,1098,92,32226
13758,3754,54,39976
25163,452,25,21493
2107,3875,56,17082
17012,1711,52,23527
12564,3989,97,24961
9726,3477,100,30281
27493,3552,34,19716
20856,2667,54,24653
14072,3493,10,17027
6583,3036,41,22425
18314,2730,97,8400
29403,2698,28,27970
27340,2448,7,43626
25390,2018,88,43476
27203,4660,99,17995
26411,440,72,3580
1465,4455,56,10068
4158,3993,85,42985
25539,590,82,29831
4086,1072,43,16943
5924,3755,41,49372
2309,2177,45,47811
22978,111,48,42770
4871,1695,42,29500
27285,2793,33,2963
22986,3571,67,46867
2622,4245,27,31837
23259,4165,84,49988
23192,3087,29,32715
20837,3999,69,21214
24209,3383,86,41115
19692,385,61,34827
16197,379,56,15651
9559,128,26,34956
5422,4353,61,23313
15995,1618,62,1339
26205,2561,37,4157
23677,226,69,22163
274,2985,93,25462
23337,4057,88,6906
5302,4574,81,22597
14928,4240,78,20777
4962,3936,50,14118
8162,472,66,17340
24715,3978,49,32241
314,3947,83,22983
19615,2006,63,18786
9623,1792,51,14022
19284,2194,43,30257
17602,200,97,13751
18877,4667,78,21231
12993,3010,92,29573
25957,1934,45,28456
17394,715,96,4807
9794,2418,32,36814
17446,2938,31,39316
1441,1245,52,28151
15158,1837,64,15657
2755,1953,55,49467
10857,2476,2,16454
19019,3358,59,37796
2415,1312,38,11343
119,1726,66,19790
21950,3209,64,30870
19840,676,71,43660
8907,845,41,43370
29420,1311,86,40661
8426,1449,14,7595
16907,1308,26,44037
22944,1767,35,1130
4704,1454,48,20124
22880,1278,55,43170
24622,48,20,26494
2505,4986,24,24608
2268,806,91,1601
23371,3613,27,42675
4760,3539,26,13542
11271,1822,81,46650
25165,3774,47,17359
28371,2996,97,18113
22848,4225,13,6872
8246,4406,51,41573
28302,3414,24,41076
16529,4846,4,13125
17599,2024,94,35962
4993,2323,42,30462
10274,1019,29,48949
781,2831,100,35422
28334,2355,18,13986
26526,4499,71,4713
20330,1261,91,26134
5675,1739,63,46749
12094,911,94,25704
28551,472,95,26447
12314,758,64,42778
29830,2572,74,11865
2886,1826,28,16745
4439,1504,42,16641
14749,465,81,14831
28040,729,7,23429
24283,4731,64,29951
5818,4442,17,33667
17603,358,53,8981
16979,2728,89,1289
18712,2208,59,37636
15140,1993,26,48436
5036,1562,9,24041
12112,952,98,34200
512,3309,58,24361
14602,4422,85,33866
14499,2617,86,8073
9812,2935,83,45531
17641,515,100,34151
2417,3146,16,45556
5530,650,24,2659
6568,2786,59,35073
6642,2753,50,20436
16144,2329,88,38597
13253,2669,80,1232
10410,3215,60,43944
5985,3180,90,29145
6786,3264,11,19061
22804,3094,73,4217
5947,2808,72,47719
14677,988,73,49150
9640,924,65,8767
15528,438,76,27684
12874,1249,16,14726
7482,2086,81,18129
18537,91,62,15986
19878,3276,63,39730
6596,2557,97,34309
13533,1344,87,15021
10016,3965,82,19130
8194,2628,58,27004
12767,3777,27,21723
12067,4464,70,47818
2107,4308,43,30258
14992,268,15,26462
21473,664,98,48696
13981,4577,3,13486
13899,3492,57,10415
23472,1948,50,26779
20655,869,88,48128
13547,471,68,46555
10653,4062,63,30286
3768,247,23,44755
22276,3457,78,24127
29907,1455,90,10494
23622,1943,2,36404
6476,819,64,38735
11320,3136,76,46061
28876,1992,80,5301
17067,2895,59,27716
5126,3566,69,38762
29591,3928,97,12543
3998,1305,66,11835
13085,2356,37,15534
23670,2117,7,7649
18113,380,17,47925
12735,4742,12,18213
26095,1389,36,18701
20467,1023,69,27783
7040,62,16,21531
8047,2452,15,24896
3525,2407,54,14735
9988,1428,55,46579
6955,1807,42,6289
14286,3766,76,44742
29121,2299,71,40971
23575,2108,42,29342
21061,326,27,48672
13736,3422,39,4150
22880,2799,82,4424
18168,822,25,24042
13671,1589,86,19302
16418,1984,22,32611
25423,4464,9,30994
2227,3927,94,5825
27000,1282,12,3140
1639,4634,29,16730
29750,1580,85,49215
5674,2628,29,17541
713,4325,61,36106
21050,2086,28,45530
18500,3379,78,27924
29852,4166,47,9674
17162,3493,92,23850
10927,1426,83,1015
17998,1852,84,28818
1117,4858,62,13047
22528,4876,52,1178
1331,3264,36,16855
17905,3028,83,1656
17627,1837,61,22364
16534,2721,88,8662
14498,4049,2,39138
5540,3188,87,18929
2874,2376,10,42807
455,1127,40,42453
24682,2717,88,46791
24579,4630,54,42694
17660,2454,16,32367
20228,4359,32,38168
5707,3306,8,8183
25192,1743,42,32568
18439,3899,80,25492
15351,3838,60,36090
1545,473,64,23448
7952,4854,7,47752
11572,37,76,5713
18013,3540,86,35629
23406,3852,73,20455
21033,820,65,22059
17907,2199,50,15378
25389,3863,87,23197
8896,407,13,29691
28444,196,90,13125
20560,649,84,43574
1498,2358,99,33899
24072,3244,82,49706
11857,157,87,33671
14219,145,91,34720
6566,4571,91,18010
9037,2513,97,37975
15053,1710,51,8780
5599,326,33,29343
6183,2401,4,16674
10167,4679,96,39851
1312,3244,38,22270
2906,791,4,3209
16135,3186,18,46254
20802,4251,60,43855
11268,1475,60,37851
23041,4739,24,22131
24660,4562,8,22927
9362,3941,32,24584
18850,3198,12,37785
22787,76,3,16417
472,248,92,16949
17492,2743,64,28727
29475,2044,29,33285
10212,3680,80,33117
3347,1189,39,22864
19613,3013,44,38765
26201,3759,30,32378
2209,2873,8,16570
19937,1260,68,7451
21735,2401,6,10228
16792,4932,5,6589
12466,3264,37,45288
5179,1056,95,16212
13083,4496,54,33759
7508,1783,30,17406
1054,642,31,11745
26445,355,75,4497
22729,980,75,11651
12807,1436,9,17116
9643,2704,83,37036
28636,4611,86,12882
12989,3338,43,27588
9505,769,100,31331
11719,3051,58,26719
15714,162,25,27024
1441,509,35,45792
29241,1186,50,30188
25691,711,66,41621
20461,2027,21,34739
22719,3175,59,16744
11949,3688,59,5901
10610,1520,17,29474
24065,100,48,5833
23680,3927,51,49008
16250,3621,79,49750
20051,1558,19,30639
23218,4655,55,33625
21083,3549,14,44066
7934,3328,32,16838
4238,812,94,3340
10045,3684,31,25144
11464,4852,4,22168
18600,3103,12,38264
1776,441,55,10408
9615,3729,10,36062
21301,4314,71,7023
5755,124,36,4491
9212,3083,67,26428
10963,3517,35,11729
22439,3193,14,41668
10890,2206,43,31824
13042,709,65,48308
27673,2182,64,41044
13889,3679,47,5907
5894,223,98,20686
2471,3098,62,19753
15265,2220,2,11062
27971,2805,29,48598
16282,4662,93,23663
27830,4015,54,20728
14861,2998,76,32607
298,2497,1,15907
5363,1578,4,15305
22696,2503,30,8099
4619,4463,14,29953
4500,2997,85,5080
721,3522,28,25617
18878,291,45,19800
16268,2720,83,40606
20414,564,88,29854
14832,1106,72,1829
2569,1078,27,31700
14403,3658,34,30479
21193,4344,64,24214
12079,4657,68,26368
17945,1347,54,49426
29403,1360,86,6051
11020,207,3,15765
24315,1187,94,19702
29375,2226,19,37396
27440,3092,18,13314
15225,2482,13,30160
27853,3851,24,47176
15803,416,100,23975
1017,2062,42,19788
6041,1282,2,49585
8092,1818,30,42736
28613,132,53,23706
15750,3453,87,33021
29621,2346,17,12152
8995,1108,83,1685
5511,2793,66,47863
19518,4093,5,40938
12609,1000,47,28289
24792,1289,21,10785
11673,743,46,46151
462,4864,50,39578
27701,4067,62,25006
8386,4299,76,19344
23457,1407,51,9911
1542,3093,22,7569
14676,2185,70,31545
7178,4195,64,13420
8498,1028,48,36813
2951,1445,59,16701
19214,4308,4,40654
27548,2470,18,49863
26035,2555,100,48370
17692,1662,93,31637
13720,3247,64,16768
19852,2426,49,36430
13554,2258,15,35455
14484,899,58,39972
13588,4248,19,16948
20138,2904,44,32177
6248,3531,85,38937
23117,684,21,18332
26017,1407,86,29786
10169,3332,37,31157
18406,4202,31,41494
3899,4837,92,32536
9246,3665,94,10263
26433,4282,36,35567
15820,926,94,4211
12410,4710,36,9857
5224,4515,82,19789
5446,2550,66,14500
7391,2366,35,31406
15317,446,31,28982
3013,2005,4,41392
6262,2861,13,38669
27843,907,21,32905
13383,3030,15,32312
15775,4331,57,6612
14679,1173,13,31295
24029,2958,38,2533
11670,3960,70,33106
21738,2637,19,21898
10025,4085,21,24291
25933,1990,97,36020
28814,962,83,7910
11561,104,82,30655
13172,2700,64,39965
10485,3522,18,32123
26236,1849,68,1451
16144,1094,2,25924
21729,3118,33,32260
10225,663,20,41440
3371,4511,49,33712
26983,64,40,17982
29702,3172,16,48265
9837,254,51,42789
6084,76,13,47131
21705,590,18,45600
7214,2678,76,33966
5973,1993,1,4308
27045,1841,46,20589
14570,60,42,33804
26922,1065,26,33026
14958,1223,27,24527
24185,2951,71,49455
23711,1915,40,2231
26823,2683,62,45164
10887,1830,100,30335
3539,4119,83,31174
11087,4530,40,38902
4974,4670,48,38155
15989,957,78,30438
12493,2588,33,2091
18171,2363,63,3573
17314,3835,62,45868
2048,2438,99,38118
27947,2185,67,18349
17776,1164,98,5261
16068,3560,53,41593
23474,2275,73,19600
29605,2446,67,6833
11651,3945,81,42898
8190,3042,25,21212
24393,4159,15,8986
27690,3521,46,29155
21911,2767,58,37725
26913,3819,68,31986
10641,4541,10,19616
19991,2411,75,4723
23491,2171,12,18923
20586,912,4,2698
21974,3128,37,17893
27160,2529,51,9772
26700,1488,59,32706
17677,2481,96,5523
21405,3522,28,40165
8877,4971,35,22433
3255,3393,21,11090
29453,2244,51,43940
3079,3523,49,19471
10538,1252,81,1039
18319,2538,46,2675
19198,2841,69,39724
26193,1689,58,13418
29669,429,20,48145
3177,1208,65,22379
9705,2250,45,31455
2522,4932,1,37500
8852,1250,66,28731
11740,3644,17,4923
144,1789,52,28521
23678,3083,92,42063
29088,2513,23,40697
15182,1725,71,30781
28574,1695,51,8143
29874,1783,62,8979
27995,159,41,15683
28785,3997,48,16623
8345,4468,60,32566
18193,57,64,7896
2051,1185,62,29004
10027,1791,8,5264
28460,2851,18,44133
18233,4079,82,1424
14945,3618,47,36201
15253,4008,56,47803
16031,4168,11,5336
807,3625,99,19015
12980,1630,63,19288
29837,2588,94,14664
4517,3825,33,8153
6163,1562,3,21932
27938,3645,87,45318
20802,4788,1,47954
19622,3608,65,17575
6860,1107,97,45217
5609,3605,73,15498
18445,1797,91,35907
2035,610,46,25032
25303,696,74,22162
1278,3455,95,26133
14111,251,24,9546
1,4604,98,42423
6445,1481,34,3933
20958,3302,22,15015
23997,2044,91,9863
24523,3772,64,46380
5800,2228,22,3718
2785,3610,10,10975
28326,2095,90,7050
15727,2103,59,41823
12652,3375,3,34100
9287,3132,72,16490
18778,2570,10,48471
17244,1352,28,19154
15001,685,64,29944
13418,630,27,25511
22960,1457,96,4344
23230,3508,35,43801
10298,2047,37,34807
15919,3103,59,39523
14699,520,68,45662
12014,900,68,25635
23157,3957,82,34876
27870,232,59,49380
8987,1111,9,21910
3080,2840,30,11679
16842,2177,57,17921
24050,885,24,46106
18281,482,51,33082
22577,10,96,34828
4382,4172,48,19825
11473,1825,30,5469
15525,2199,7,4266
25546,3584,49,1678
9207,1354,69,45283
8136,1248,46,39188
29179,1776,72,20936
13862,243,42,14360
18021,3057,66,36035
14429,4137,63,45426
14052,3933,89,43244
5534,56,55,7297
22153,3677,22,18073
22598,1087,41,12733
23851,2285,32,7054
26523,1668,16,2617
3570,1872,54,46964
2232,1192,25,16480
136,2959,42,41413
21728,375,65,15884
14367,281,8,24943
15866,415,21,17296
29133,2914,84,19813
35,688,11,9698
4273,3425,84,40921
26891,2104,81,23335
15103,3057,79,22240
574,390,66,41696
16564,2857,14,36687
8565,4832,29,30053
9913,3734,18,36653
16387,2204,38,30133
8416,3085,87,28481
6769,4382,75,19537
2496,37,4,21292
4415,2250,66,12042
16129,2879,64,36745
5670,4869,79,21320
11958,3379,3,45481
17209,2543,39,37724
3040,4217,93,23567
2136,4356,70,38751
24400,652,100,10234
9477,2231,16,32195
21586,2473,53,2002
15206,3571,94,13842
11880,1971,100,42148
12253,4878,43,21517
13683,2346,71,39203
23470,3762,6,39425
10124,4877,76,7071
17764,3261,17,18350
12641,507,69,7113
21809,4329,36,23018
20739,3395,1,28356
22629,748,22,17751
9094,486,1,12903
27113,4278,96,49873
27524,2206,82,3341
20783,488,15,30685
25651,4552,29,42780
17283,4411,32,45623
3878,1311,29,16861
18598,2335,55,32424
29626,3102,33,4934
19786,3305,100,2682
